guilt,boy shot dead squirrel
joy,accepted supervisor student teacher notification came post
fear,involved car accident last november first fall snow lost control car spun round landed opposite side road hard shoulder stopped pole top bank sloping stream
anger,job appointments committee headmaster charge explained male teacher suitable particular post years service male teacher not taken consideration could given less attractive job things gone way headmaster wanted
sadness,colleague year old daughter seriously ill cancer year live heard weeks ago
joy,close friend met station middle night came back long tiring journey
fear,quarreled boyfriend threatened leave
anger,someone show meeting spite agreed come
sadness,understood marriage falling apart decided legally separated
disgust,meeting samples films magazines shown
shame,comments children alcoholic father
guilt,failed help march arrangements women day although previously promised take part work
joy,able buy new car lots problems
fear,car accident woke heap stones
anger,tried put tent years ago teased hindered cousin
sadness,grandfather died
shame,hit dog car stop
guilt,car accident let old incompetent parson take wheel feel guilty happened even though suffered worst injuries
joy,admitted certain school student
fear,father chronic desease autumn strong fit seizure
anger,drunken friend mine beating another friend drunk
sadness,get certain job lillehammer wanted much
disgust,boss job failed keep promise something knew extremely important
shame,exam questions specific knowledge asked
guilt,hit little sisiter head stone fighting
joy,father managed begin new life divorce mother resulting new little sister
fear,car driving fast icy road
anger,mother friends speaking badly father separated brothers sisters allowed listen
sadness,bored school not able marry children
disgust,mother new husband treated brothers sisters badly
shame,stealing mother purse little boy
joy,hospital visited someone quite unexpected
fear,hunting lost fog mountains
anger,accused misdemeanour unjustly
sadness,girlfriend left
disgust,slaughtering animals
shame,entered wrong room got bed someone already sleeping
guilt,failed show agreed date
joy,finally managed get specific sound guitar baving tried long time
fear,climbing mountain got stuck realized could get neither nor
anger,meeting generally dominating persons social occasions
