negative,spy embarrassment monotonous disjointed jumble borrowed plot points situations flat open pop left sitting sun
positive,interesting psychological game cat mouse three dimensional characters believable performances add satisfying crime drama
negative,moments pretty far treasure
negative,anyone over age stomach message preachy produce promotes beyond us
positive,clever brutal strangely soulful movie
negative,retread alien pictures
negative,ringu disaster story full holes completely lacking chills ignore reputation ignore film
positive,celebration quirkiness eccentricity certain individuals tendency let hang damn consequences
negative,movies explore religion disappointing see one reduce idea fits sampler
negative,much baked cardboard need chew
positive,technically sumptuous almost wildly alive
negative,technically artistically inept
positive,psychologically savvy
positive,definitely worth seeing
positive,plunges reality often not difficult sad without sentimentalizing denying brutality transforms reality lyrical celebratory vision
positive,fortunately elling never gets cloying thanks actors perfect comic timing sweet genuine chemistry
positive,visually clause wondrously creative
negative,neither sappy big daddy nor anarchic happy gilmore waterboy moments
positive,offers much enjoy lot mull over terms love loyalty nature staying friends
positive,nothing stake twisty double cross smell mile away still derivative nine queens lots fun
positive,film kind hard cold effect
negative,godard become judge praise love sort bitter old crank sits behind light meter harangues supposed injustices artistic without much correct
positive,stunning film one kind tour de force
negative,static repetitive muddy blurry hey arnold would seem lock title ugliest movie year
positive,original highly cerebral examination psychopathic mind
positive,refreshingly realistic affectation free coming age tale
negative,plot meanders gripping plodding back
negative,schaeffer find hook hang persistently useless movies might well resuscitation character
positive,amuse provoke adventurous adults specialty venues
negative,never rises clever concept
positive,exactly title implies lusty boisterous utterly charming
negative,whether art imitating life life imitating art unhappy situation around
positive,cletis playful highly studied dependent success patient viewer
negative,subject matter ultimately defeated film unfulfilling incongruous wait second miss something ending
